================================================
  NLOC    CCN   token  PARAM  length  location  
------------------------------------------------
      14      1     90      0      17 setup@28-44@/home/quique/Documentos/RHA/SW/src/main_utilities.cpp
      12      3     61      0      53 loop@52-104@/home/quique/Documentos/RHA/SW/src/main_utilities.cpp
       5      2     38      0       5 RHATypes::Regulator::Regulator@32-36@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h
       4      2     36      0       4 RHATypes::Regulator::resetRegulator@42-45@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h
       3      1     29      3       3 RHATypes::Regulator::setKRegulator@54-56@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h
       8      3     78      3       9 RHATypes::Regulator::regulator@66-74@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h
       1      1      8      0       1 RHATypes::Regulator::getKp@76-76@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h
       1      1      8      0       1 RHATypes::Regulator::getKi@77-77@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h
       1      1      8      0       1 RHATypes::Regulator::getKd@78-78@/home/quique/Documentos/RHA/SW/lib/rha_types/pid_regulator.h
       3      1     13      0       3 RHATypes::FuzzyRegulatorNode::FuzzyRegulatorNode@28-30@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h
       4      1     15      0       4 RHATypes::FuzzyRegulatorNode::resetRegulator@36-39@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h
       4      1     35      4       4 RHATypes::FuzzyRegulatorNode::setRegulator@49-52@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h
       3      1     29      3       3 RHATypes::FuzzyRegulatorNode::regulator@54-56@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h
       1      1      8      0       1 RHATypes::FuzzyRegulatorNode::getAplicationPoint@58-58@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h
      12      1    165      0      13 RHATypes::FuzzyRegulator::FuzzyRegulator@65-77@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h
      16      4    144      4      20 RHATypes::FuzzyRegulator::regulator@88-107@/home/quique/Documentos/RHA/SW/lib/rha_types/fuzzy_regulator.h
       1      1     36      4       1 RHATypes::SpeedGoal::SpeedGoal@33-33@/home/quique/Documentos/RHA/SW/lib/rha_types/rha_types.h
