================================================
  NLOC    CCN   token  PARAM  length  location  
------------------------------------------------
      19     13    180      1      20 printServoStatusError@43-62@/home/quique/Documentos/RHA/SW/src/main.cpp
      25      1    174      0      28 setup@64-91@/home/quique/Documentos/RHA/SW/src/main.cpp
       2      1      5      0       3 loop@93-95@/home/quique/Documentos/RHA/SW/src/main.cpp
       5      1     25      3       5 initCytronG15Shield@26-30@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       4      1     31      4       4 Cytron_G15_Servo::Cytron_G15_Servo@32-35@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     24      3       3 Cytron_G15_Servo::Cytron_G15_Servo@37-39@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     18      1       3 Cytron_G15_Servo::Cytron_G15_Servo@41-43@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     39      5       5 Cytron_G15_Servo::init@45-49@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      17      4    102      1      17 Cytron_G15_Servo::begin@51-67@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      10      3     56      1      10 Cytron_G15_Servo::end@69-78@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     15      1       3 Cytron_G15_Servo::setTxMode@80-82@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     15      1       3 Cytron_G15_Servo::setRxMode@84-86@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      78     21    528      4      91 Cytron_G15_Servo::sendPacket@90-180@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       9      2     48      0      10 Cytron_G15_Servo::setWheelMode@182-191@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     17      0       3 Cytron_G15_Servo::exitWheelMode@193-195@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       7      2     45      3       7 Cytron_G15_Servo::setWheelSpeed@197-203@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       7      1     58      2       9 Cytron_G15_Servo::setPos@211-219@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       8      1     66      2      10 Cytron_G15_Servo::setPosAngle@221-230@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       9      1     80      3      11 Cytron_G15_Servo::setPosSpeed@232-242@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       4      1     28      2       5 Cytron_G15_Servo::rotateCW@244-248@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     34      2       6 Cytron_G15_Servo::rotateCCW@250-255@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       6      1     46      2       8 Cytron_G15_Servo::setTorqueOnOff@261-268@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       7      1     58      2       9 Cytron_G15_Servo::setSpeed@276-284@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     34      2       6 Cytron_G15_Servo::setTimeToGoal@287-292@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      12      1     89      2      14 Cytron_G15_Servo::setAngleLimit@303-316@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       7      1     55      1       9 Cytron_G15_Servo::setTorqueLimit@318-326@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       9      1     55      1      11 Cytron_G15_Servo::setTemperatureLimit@328-338@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      10      1     65      2      12 Cytron_G15_Servo::setVoltageLimit@340-351@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       9      1     55      1      11 Cytron_G15_Servo::setID@357-367@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       6      1     46      2       8 Cytron_G15_Servo::setLED@373-380@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      11      1     66      1      14 Cytron_G15_Servo::setAlarmLED@382-395@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      11      1     66      1      14 Cytron_G15_Servo::setAlarmShutDown@397-410@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      18      2    137      5      24 Cytron_G15_Servo::setMarginSlopePunch@412-435@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       9      1     61      1      11 Cytron_G15_Servo::setBaudRate@441-451@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       7      1     39      0       8 Cytron_G15_Servo::factoryReset@457-464@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     24      1       3 Cytron_G15_Servo::ping@469-471@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     38      1       6 Cytron_G15_Servo::getPos@476-481@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     38      1       6 Cytron_G15_Servo::getSpeed@483-488@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     38      1       6 Cytron_G15_Servo::getLoad@490-495@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     38      1       6 Cytron_G15_Servo::getVoltage@497-502@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     38      1       6 Cytron_G15_Servo::getTemperature@504-509@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     38      1       6 Cytron_G15_Servo::getTorqueOnOff@514-519@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     38      1       6 Cytron_G15_Servo::isMoving@524-529@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     13      1       5 Cytron_G15_Servo::setAction@537-541@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      25      4    178      1      31 set_act@543-573@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       1      1      5      0       1 Cytron_G15_Servo::Cytron_G15_Servo@143-143@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.h
       3      1     13      1       3 JointHandler::JointHandler@6-8@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       4      1     24      1       4 JointHandler::init@13-16@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
      16      2    137      0      25 JointHandler::controlLoop@21-45@/home/quique/Documentos/RHA/SW/lib/joint_handler/joint_handler.cpp
       5      1     31      3       5 JointRHA::JointRHA@7-11@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       2      1      7      0       2 JointRHA::~JointRHA@15-16@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       6      1     45      3       8 JointRHA::init@18-25@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       6      1     33      3       6 JointRHA::setGoal@28-33@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       6      2     53      0       6 JointRHA::speedError@35-40@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       3      1     17      1       3 JointRHA::regulatorJoint@43-45@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       3      1     40      5       3 ServoRHA::addToPacket@57-59@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       3      1     39      5       3 JointRHA::wrapPacket@70-72@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       3      1     32      3       3 sendPacket@74-76@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       4      1     20      0       4 JointRHA::updateInfo@78-81@/home/quique/Documentos/RHA/SW/lib/joint_rha/joint_rha.cpp
       1      1      5      0       1 ServoRHA::ServoRHA@45-45@/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h
       1      1      8      0       1 ServoRHA::getID@64-64@/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h
       1      1      8      0       1 ServoRHA::getSpeed@65-65@/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h
       1      1      8      0       1 ServoRHA::getSpeedDir@66-66@/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h
       1      1      8      0       1 ServoRHA::getPosition@67-67@/home/quique/Documentos/RHA/SW/lib/servo_rha/servo_rha.h
