================================================
  NLOC    CCN   token  PARAM  length  location  
------------------------------------------------
      25      1    174      0      28 setup@25-52@/home/quique/Documentos/RHA/SW/src/main.cpp
       2      1      5      0       3 loop@54-56@/home/quique/Documentos/RHA/SW/src/main.cpp
      17     13    149      1      18 printServoStatusError@23-40@/home/quique/Documentos/RHA/SW/src/utilities.h
      65      8    402      0      76 checkSpeed@46-121@/home/quique/Documentos/RHA/SW/src/utilities.h
      17      2    104      1      19 checkTimeGetInfo@128-146@/home/quique/Documentos/RHA/SW/src/utilities.h
      17      2    104      1      19 checkTimeSpeedRead@153-171@/home/quique/Documentos/RHA/SW/src/utilities.h
       5      1     25      3       5 initCytronG15Shield@31-35@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       4      1     31      4       4 Cytron_G15_Servo::Cytron_G15_Servo@37-40@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     24      3       3 Cytron_G15_Servo::Cytron_G15_Servo@42-44@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     18      1       3 Cytron_G15_Servo::Cytron_G15_Servo@46-48@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       5      1     39      5       5 Cytron_G15_Servo::init@50-54@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      17      4    102      1      17 Cytron_G15_Servo::begin@56-72@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      10      3     56      1      10 Cytron_G15_Servo::end@74-83@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     15      1       3 Cytron_G15_Servo::setTxMode@85-87@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     15      1       3 Cytron_G15_Servo::setRxMode@89-91@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
      78     21    528      4      91 Cytron_G15_Servo::sendPacket@95-185@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       9      2     48      0      10 Cytron_G15_Servo::setWheelMode@187-196@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       3      1     17      0       3 Cytron_G15_Servo::exitWheelMode@198-200@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       7      2     45      3       7 Cytron_G15_Servo::setWheelSpeed@202-208@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
       7      1     58      2       9 Cytron_G15_Servo::setPos@216-224@/home/quique/Documentos/RHA/SW/lib/cytron_g15_servo/cytron_g15_servo.cpp
